generation,best_penalty,average_penalty
1355,46.0,87.0
1356,46.0,93.0
1357,46.0,84.0
1358,46.0,75.0
1359,46.0,72.0
1360,46.0,77.0
1361,46.0,83.0
1362,46.0,85.0
1363,46.0,92.0
1364,46.0,85.0
1365,46.0,80.0
1366,46.0,75.0
1367,46.0,80.0
1368,46.0,84.0
1369,46.0,95.0
1370,46.0,79.0
1371,46.0,87.0
1372,46.0,68.0
1373,46.0,65.0
1374,46.0,75.0
1375,46.0,77.0
1376,46.0,67.0
1377,46.0,65.0
1378,46.0,64.0
1379,46.0,69.0
1380,46.0,89.0
1381,46.0,74.0
1382,46.0,82.0
1383,46.0,86.0
1384,46.0,84.0
1385,46.0,82.0
1386,46.0,70.0
1387,46.0,74.0
1388,46.0,83.0
1389,46.0,76.0
1390,46.0,85.0
1391,46.0,252.0
1392,46.0,82.0
1393,46.0,100.0
1394,46.0,75.0
1395,46.0,84.0
1396,46.0,80.0
1397,46.0,71.0
1398,46.0,59.0
1399,46.0,70.0
1400,46.0,72.0
1401,46.0,82.0
1402,46.0,75.0
1403,46.0,77.0
1404,46.0,74.0
1405,46.0,90.0
1406,46.0,89.0
1407,46.0,84.0
1408,46.0,91.0
1409,46.0,78.0
1410,46.0,87.0
1411,46.0,86.0
1412,46.0,84.0
1413,46.0,79.0
1414,46.0,90.0
1415,46.0,97.0
1416,46.0,88.0
1417,46.0,77.0
1418,46.0,93.0
1419,46.0,79.0
1420,46.0,96.0
1421,46.0,79.0
1422,46.0,74.0
1423,46.0,78.0
1424,46.0,87.0
1425,46.0,79.0
1426,46.0,86.0
1427,46.0,92.0
1428,46.0,80.0
1429,46.0,91.0
1430,46.0,85.0
1431,46.0,74.0
1432,46.0,86.0
1433,46.0,81.0
1434,46.0,83.0
1435,46.0,80.0
1436,46.0,88.0
1437,46.0,92.0
1438,46.0,83.0
1439,46.0,76.0
1440,46.0,76.0
1441,46.0,56.0
1442,46.0,48.0
1443,46.0,62.0
1444,46.0,69.0
1445,46.0,79.0
1446,46.0,75.0
1447,46.0,78.0
1448,46.0,73.0
1449,46.0,78.0
1450,46.0,85.0
1451,46.0,96.0
1452,46.0,88.0
1453,46.0,87.0
1454,46.0,94.0
1455,46.0,83.0
1456,46.0,77.0
1457,46.0,95.0
1458,46.0,79.0
1459,46.0,92.0
1460,46.0,88.0
1461,46.0,99.0
1462,46.0,101.0
1463,46.0,91.0
1464,46.0,90.0
1465,46.0,73.0
1466,46.0,92.0
1467,46.0,84.0
1468,46.0,79.0
1469,46.0,70.0
1470,46.0,89.0
1471,46.0,104.0
1472,46.0,88.0
1473,46.0,83.0
1474,46.0,92.0
1475,46.0,75.0
1476,46.0,115.0
1477,46.0,84.0
1478,46.0,84.0
1479,46.0,81.0
1480,46.0,68.0
1481,46.0,64.0
1482,46.0,74.0
1483,46.0,90.0
1484,46.0,88.0
1485,46.0,73.0
1486,46.0,70.0
1487,46.0,83.0
1488,46.0,74.0
1489,46.0,80.0
1490,46.0,85.0
1491,46.0,82.0
1492,46.0,82.0
1493,46.0,87.0
1494,46.0,89.0
1495,46.0,87.0
1496,46.0,71.0
1497,46.0,80.0
1498,46.0,91.0
1499,46.0,86.0
1500,46.0,82.0
1501,46.0,78.0
1502,46.0,80.0
1503,46.0,75.0
1504,46.0,82.0
1505,46.0,94.0
1506,46.0,80.0
1507,46.0,78.0
1508,46.0,76.0
1509,46.0,77.0
1510,46.0,72.0
1511,46.0,79.0
1512,46.0,63.0
1513,46.0,77.0
1514,46.0,83.0
1515,46.0,79.0
1516,46.0,91.0
1517,46.0,74.0
1518,46.0,83.0
1519,46.0,72.0
1520,46.0,72.0
1521,46.0,65.0
1522,46.0,68.0
1523,46.0,68.0
1524,46.0,73.0
1525,46.0,77.0
1526,46.0,75.0
1527,46.0,80.0
1528,46.0,84.0
1529,46.0,99.0
1530,46.0,77.0
1531,46.0,64.0
1532,46.0,74.0
1533,46.0,86.0
1534,46.0,88.0
1535,46.0,83.0
1536,46.0,84.0
1537,46.0,85.0
1538,46.0,78.0
1539,46.0,77.0
1540,46.0,85.0
1541,46.0,79.0
1542,46.0,76.0
1543,46.0,95.0
1544,46.0,83.0
1545,46.0,76.0
1546,46.0,78.0
1547,46.0,90.0
1548,46.0,79.0
1549,46.0,93.0
1550,46.0,85.0
1551,46.0,84.0
1552,46.0,96.0
1553,46.0,91.0
1554,46.0,82.0
1555,46.0,87.0
1556,46.0,99.0
1557,46.0,100.0
1558,46.0,83.0
1559,46.0,84.0
1560,46.0,100.0
1561,46.0,74.0
1562,46.0,77.0
1563,46.0,92.0
1564,46.0,83.0
1565,46.0,71.0
1566,46.0,88.0
1567,46.0,97.0
1568,46.0,79.0
1569,46.0,79.0
1570,46.0,88.0
1571,46.0,79.0
1572,46.0,95.0
1573,46.0,87.0
1574,46.0,78.0
1575,46.0,90.0
1576,46.0,85.0
1577,46.0,76.0
1578,46.0,85.0
1579,46.0,86.0
1580,46.0,97.0
1581,46.0,97.0
1582,46.0,87.0
1583,46.0,71.0
1584,46.0,72.0
1585,46.0,80.0
1586,46.0,84.0
1587,46.0,93.0
1588,46.0,85.0
1589,46.0,90.0
1590,46.0,85.0
1591,46.0,100.0
1592,46.0,87.0
1593,46.0,70.0
1594,46.0,86.0
1595,46.0,82.0
1596,46.0,89.0
1597,46.0,94.0
1598,46.0,97.0
1599,46.0,100.0
1600,46.0,100.0
1601,46.0,76.0
1602,46.0,102.0
1603,46.0,69.0
1604,46.0,75.0
1605,46.0,96.0
1606,46.0,69.0
1607,46.0,87.0
1608,46.0,83.0
1609,46.0,89.0
1610,46.0,97.0
1611,46.0,80.0
1612,46.0,83.0
1613,46.0,87.0
1614,46.0,92.0
1615,46.0,80.0
1616,46.0,74.0
1617,46.0,83.0
1618,46.0,80.0
1619,46.0,90.0
1620,46.0,79.0
1621,46.0,86.0
1622,46.0,70.0
1623,46.0,89.0
1624,46.0,86.0
1625,46.0,89.0
1626,46.0,98.0
1627,46.0,91.0
1628,46.0,91.0
1629,46.0,75.0
1630,46.0,81.0
1631,46.0,95.0
1632,46.0,81.0
1633,46.0,93.0
1634,46.0,86.0
1635,46.0,86.0
1636,46.0,79.0
1637,46.0,89.0
1638,46.0,88.0
1639,46.0,93.0
1640,46.0,104.0
1641,46.0,94.0
1642,46.0,99.0
1643,46.0,81.0
1644,46.0,85.0
1645,46.0,79.0
1646,46.0,89.0
1647,46.0,73.0
1648,46.0,81.0
1649,46.0,104.0
1650,46.0,95.0
1651,46.0,86.0
1652,46.0,128.0
1653,46.0,87.0
1654,46.0,81.0
1655,46.0,76.0
1656,46.0,85.0
1657,46.0,72.0
1658,46.0,82.0
1659,46.0,92.0
1660,46.0,72.0
1661,46.0,72.0
1662,46.0,85.0
1663,46.0,83.0
1664,46.0,78.0
1665,46.0,97.0
1666,46.0,83.0
1667,46.0,86.0
1668,46.0,73.0
1669,46.0,78.0
1670,46.0,77.0
1671,46.0,75.0
1672,46.0,84.0
1673,46.0,83.0
1674,46.0,82.0
1675,46.0,71.0
1676,46.0,83.0
1677,46.0,82.0
1678,46.0,85.0
1679,46.0,82.0
1680,46.0,87.0
1681,46.0,108.0
1682,46.0,102.0
1683,46.0,91.0
1684,46.0,99.0
1685,46.0,96.0
1686,46.0,81.0
1687,46.0,87.0
1688,46.0,82.0
1689,46.0,97.0
1690,46.0,99.0
1691,46.0,89.0
1692,46.0,81.0
1693,46.0,89.0
1694,46.0,84.0
1695,46.0,77.0
1696,46.0,98.0
1697,46.0,74.0
1698,46.0,92.0
1699,46.0,71.0
1700,46.0,85.0
1701,46.0,89.0
1702,46.0,81.0
1703,46.0,99.0
1704,46.0,77.0
1705,46.0,60.0
1706,46.0,79.0
1707,46.0,77.0
1708,46.0,85.0
1709,46.0,74.0
1710,46.0,85.0
1711,46.0,85.0
1712,46.0,78.0
1713,46.0,95.0
1714,46.0,103.0
1715,46.0,93.0
1716,46.0,98.0
1717,46.0,113.0
1718,46.0,89.0
1719,46.0,82.0
1720,46.0,76.0
1721,46.0,72.0
1722,46.0,78.0
1723,46.0,76.0
1724,46.0,86.0
1725,46.0,73.0
1726,46.0,93.0
1727,46.0,82.0
1728,46.0,71.0
1729,46.0,72.0
1730,46.0,92.0
1731,46.0,91.0
1732,46.0,101.0
1733,46.0,116.0
1734,46.0,87.0
1735,46.0,88.0
1736,46.0,91.0
1737,46.0,89.0
1738,46.0,88.0
1739,46.0,87.0
1740,46.0,76.0
1741,46.0,99.0
1742,46.0,83.0
1743,46.0,93.0
1744,46.0,84.0
1745,46.0,77.0
1746,46.0,82.0
1747,46.0,81.0
1748,46.0,89.0
1749,46.0,97.0
1750,46.0,102.0
1751,46.0,101.0
1752,46.0,79.0
1753,46.0,93.0
1754,46.0,106.0
1755,46.0,238.0
1756,46.0,97.0
1757,46.0,94.0
1758,46.0,79.0
1759,46.0,84.0
1760,46.0,101.0
1761,46.0,109.0
1762,46.0,101.0
1763,46.0,85.0
1764,46.0,75.0
1765,46.0,80.0
1766,46.0,76.0
1767,46.0,85.0
1768,46.0,84.0
1769,46.0,77.0
1770,46.0,71.0
1771,46.0,83.0
1772,46.0,76.0
1773,46.0,65.0
1774,46.0,68.0
1775,46.0,79.0
1776,46.0,77.0
1777,46.0,80.0
1778,46.0,83.0
1779,46.0,85.0
1780,46.0,70.0
1781,46.0,73.0
1782,46.0,69.0
1783,46.0,65.0
1784,46.0,84.0
1785,46.0,74.0
1786,46.0,75.0
1787,46.0,67.0
1788,46.0,73.0
1789,46.0,76.0
1790,46.0,90.0
1791,46.0,97.0
1792,46.0,85.0
1793,46.0,103.0
1794,46.0,86.0
1795,46.0,95.0
1796,46.0,110.0
1797,46.0,94.0
1798,46.0,103.0
1799,46.0,104.0
1800,46.0,108.0
1801,46.0,108.0
1802,46.0,99.0
1803,46.0,78.0
1804,46.0,80.0
1805,46.0,94.0
1806,46.0,81.0
1807,46.0,99.0
1808,46.0,84.0
1809,46.0,95.0
1810,46.0,81.0
1811,46.0,103.0
1812,46.0,86.0
1813,46.0,79.0
1814,46.0,69.0
1815,46.0,94.0
1816,46.0,83.0
1817,46.0,101.0
1818,46.0,86.0
1819,46.0,85.0
1820,46.0,90.0
1821,46.0,75.0
1822,46.0,78.0
1823,46.0,73.0
1824,46.0,89.0
1825,46.0,82.0
1826,46.0,89.0
1827,46.0,83.0
1828,46.0,92.0
1829,46.0,83.0
1830,46.0,80.0
1831,46.0,87.0
1832,46.0,75.0
1833,46.0,92.0
1834,46.0,86.0
1835,46.0,67.0
1836,46.0,77.0
1837,46.0,76.0
1838,46.0,82.0
1839,46.0,70.0
1840,46.0,75.0
1841,46.0,72.0
1842,46.0,74.0
1843,46.0,74.0
1844,46.0,74.0
1845,46.0,80.0
1846,46.0,87.0
1847,46.0,92.0
1848,46.0,70.0
1849,46.0,82.0
1850,46.0,68.0
1851,46.0,72.0
1852,46.0,72.0
1853,46.0,85.0
1854,46.0,89.0
1855,46.0,88.0
1856,46.0,78.0
1857,46.0,70.0
1858,46.0,108.0
1859,46.0,81.0
1860,46.0,72.0
1861,46.0,92.0
1862,46.0,84.0
1863,46.0,72.0
1864,46.0,69.0
1865,46.0,101.0
1866,46.0,77.0
1867,46.0,86.0
1868,46.0,75.0
1869,46.0,79.0
1870,46.0,85.0
1871,46.0,92.0
1872,46.0,86.0
1873,46.0,80.0
1874,46.0,85.0
1875,46.0,72.0
1876,46.0,90.0
1877,46.0,88.0
1878,46.0,79.0
1879,46.0,90.0
1880,46.0,82.0
1881,46.0,85.0
1882,46.0,78.0
1883,46.0,93.0
1884,46.0,103.0
1885,46.0,88.0
1886,46.0,89.0
1887,46.0,87.0
1888,46.0,74.0
1889,46.0,80.0
1890,46.0,86.0
1891,46.0,83.0
1892,46.0,241.0
1893,46.0,86.0
1894,46.0,90.0
1895,46.0,101.0
1896,46.0,108.0
1897,46.0,89.0
1898,46.0,71.0
1899,46.0,78.0
1900,46.0,77.0
1901,46.0,68.0
1902,46.0,87.0
1903,46.0,85.0
1904,46.0,86.0
1905,46.0,93.0
1906,46.0,96.0
1907,46.0,102.0
1908,46.0,100.0
1909,46.0,85.0
1910,46.0,85.0
1911,46.0,90.0
1912,46.0,88.0
1913,46.0,108.0
1914,46.0,100.0
1915,46.0,86.0
1916,46.0,100.0
1917,46.0,88.0
1918,46.0,89.0
1919,46.0,101.0
1920,46.0,99.0
1921,46.0,99.0
1922,46.0,93.0
1923,46.0,93.0
1924,46.0,105.0
1925,46.0,103.0
1926,46.0,105.0
1927,46.0,96.0
1928,46.0,94.0
1929,46.0,86.0
1930,46.0,78.0
1931,46.0,87.0
1932,46.0,72.0
1933,46.0,77.0
1934,46.0,93.0
1935,46.0,75.0
1936,46.0,78.0
1937,46.0,86.0
1938,46.0,83.0
1939,46.0,70.0
1940,46.0,79.0
1941,46.0,74.0
1942,46.0,71.0
1943,46.0,63.0
1944,46.0,65.0
1945,46.0,71.0
1946,46.0,59.0
1947,46.0,54.0
1948,46.0,62.0
1949,46.0,67.0
1950,46.0,78.0
1951,46.0,86.0
1952,46.0,84.0
1953,46.0,75.0
1954,46.0,83.0
1955,46.0,88.0
1956,46.0,87.0
1957,46.0,100.0
1958,46.0,95.0
1959,46.0,108.0
1960,46.0,89.0
1961,46.0,82.0
1962,46.0,93.0
1963,46.0,83.0
1964,46.0,89.0
1965,46.0,92.0
1966,46.0,104.0
1967,46.0,91.0
1968,46.0,78.0
1969,46.0,87.0
1970,46.0,88.0
1971,46.0,87.0
1972,46.0,100.0
1973,46.0,87.0
1974,46.0,73.0
1975,46.0,98.0
1976,46.0,86.0
1977,46.0,71.0
1978,46.0,83.0
1979,46.0,82.0
1980,46.0,77.0
1981,46.0,94.0
1982,46.0,105.0
1983,46.0,93.0
1984,46.0,90.0
1985,46.0,79.0
1986,46.0,89.0
1987,46.0,77.0
1988,46.0,83.0
1989,46.0,74.0
1990,46.0,69.0
1991,46.0,94.0
1992,46.0,78.0
1993,46.0,85.0
1994,46.0,90.0
1995,46.0,91.0
1996,46.0,78.0
1997,46.0,83.0
1998,46.0,76.0
1999,46.0,83.0
2000,46.0,76.0
2001,46.0,82.0
2002,46.0,73.0
2003,46.0,72.0
2004,46.0,74.0
2005,46.0,84.0
2006,46.0,90.0
2007,46.0,82.0
2008,46.0,80.0
2009,46.0,86.0
2010,46.0,83.0
2011,46.0,89.0
2012,46.0,76.0
2013,46.0,96.0
2014,46.0,79.0
2015,46.0,108.0
2016,46.0,80.0
2017,46.0,83.0
2018,46.0,73.0
2019,46.0,68.0
2020,46.0,86.0
2021,46.0,81.0
2022,46.0,85.0
2023,46.0,83.0
2024,46.0,77.0
2025,46.0,87.0
2026,46.0,98.0
2027,46.0,81.0
2028,46.0,86.0
2029,46.0,75.0
2030,46.0,78.0
2031,46.0,86.0
2032,46.0,77.0
2033,46.0,81.0
2034,46.0,103.0
2035,46.0,83.0
2036,46.0,71.0
2037,46.0,82.0
2038,46.0,71.0
2039,46.0,75.0
2040,46.0,76.0
2041,46.0,63.0
2042,46.0,68.0
2043,46.0,80.0
2044,46.0,87.0
2045,46.0,87.0
2046,46.0,94.0
2047,46.0,76.0
2048,46.0,83.0
2049,46.0,93.0
2050,46.0,86.0
2051,46.0,79.0
2052,46.0,77.0
2053,46.0,77.0
2054,46.0,69.0
2055,46.0,75.0
2056,46.0,86.0
2057,46.0,77.0
2058,46.0,97.0
2059,46.0,85.0
2060,46.0,73.0
2061,46.0,85.0
2062,46.0,81.0
2063,46.0,80.0
2064,46.0,78.0
2065,46.0,74.0
2066,46.0,79.0
2067,46.0,96.0
2068,46.0,92.0
2069,46.0,108.0
2070,46.0,81.0
2071,46.0,80.0
2072,46.0,86.0
2073,46.0,81.0
2074,46.0,80.0
2075,46.0,85.0
2076,46.0,81.0
2077,46.0,93.0
2078,46.0,100.0
2079,46.0,91.0
2080,46.0,106.0
2081,46.0,72.0
2082,46.0,70.0
2083,46.0,71.0
2084,46.0,83.0
2085,46.0,81.0
2086,46.0,85.0
2087,46.0,83.0
2088,46.0,79.0
2089,46.0,84.0
2090,46.0,87.0
2091,46.0,96.0
2092,46.0,108.0
2093,46.0,93.0
2094,46.0,93.0
2095,46.0,110.0
2096,46.0,94.0
2097,46.0,102.0
2098,46.0,110.0
2099,46.0,111.0
2100,46.0,93.0
2101,46.0,101.0
2102,46.0,96.0
2103,46.0,78.0
2104,46.0,69.0
2105,46.0,74.0
2106,46.0,79.0
2107,46.0,90.0
2108,46.0,92.0
2109,46.0,78.0
2110,46.0,87.0
2111,46.0,78.0
2112,46.0,80.0
2113,46.0,97.0
2114,46.0,75.0
2115,46.0,93.0
2116,46.0,71.0
2117,46.0,75.0
2118,46.0,74.0
2119,46.0,69.0
2120,46.0,82.0
2121,46.0,62.0
2122,46.0,77.0
2123,46.0,82.0
2124,46.0,61.0
2125,46.0,82.0
2126,46.0,72.0
2127,46.0,80.0
2128,46.0,70.0
2129,46.0,73.0
2130,46.0,71.0
2131,46.0,97.0
2132,46.0,72.0
2133,46.0,85.0
2134,46.0,78.0
2135,46.0,82.0
2136,46.0,73.0
2137,46.0,86.0
2138,46.0,78.0
2139,46.0,89.0
2140,46.0,85.0
2141,46.0,86.0
2142,46.0,100.0
2143,46.0,87.0
2144,46.0,76.0
2145,46.0,91.0
2146,46.0,85.0
2147,46.0,91.0
2148,46.0,74.0
2149,46.0,102.0
2150,46.0,88.0
2151,46.0,103.0
2152,46.0,76.0
2153,46.0,79.0
2154,46.0,62.0
2155,46.0,74.0
2156,46.0,70.0
2157,46.0,61.0
2158,46.0,89.0
2159,46.0,86.0
2160,46.0,77.0
2161,46.0,67.0
2162,46.0,81.0
2163,46.0,82.0
2164,46.0,74.0
2165,46.0,92.0
2166,46.0,83.0
2167,46.0,91.0
2168,46.0,98.0
2169,46.0,88.0
2170,46.0,87.0
2171,46.0,80.0
2172,46.0,73.0
2173,46.0,75.0
2174,46.0,85.0
2175,46.0,84.0
2176,46.0,81.0
2177,46.0,88.0
2178,46.0,95.0
2179,46.0,95.0
2180,46.0,81.0
2181,46.0,78.0
2182,46.0,76.0
2183,46.0,75.0
2184,46.0,76.0
2185,46.0,82.0
2186,46.0,102.0
2187,46.0,83.0
2188,46.0,82.0
2189,46.0,65.0
2190,46.0,93.0
2191,46.0,84.0
2192,46.0,83.0
2193,46.0,85.0
2194,46.0,91.0
2195,46.0,83.0
2196,46.0,88.0
2197,46.0,83.0
2198,46.0,95.0
2199,46.0,83.0
2200,46.0,94.0
2201,46.0,88.0
2202,46.0,71.0
2203,46.0,81.0
2204,46.0,70.0
2205,46.0,69.0
2206,46.0,82.0
2207,46.0,86.0
2208,46.0,86.0
2209,46.0,77.0
2210,46.0,82.0
2211,46.0,90.0
2212,46.0,90.0
2213,46.0,77.0
2214,46.0,90.0
2215,46.0,85.0
2216,46.0,72.0
2217,46.0,77.0
2218,46.0,87.0
2219,46.0,78.0
2220,46.0,87.0
2221,46.0,79.0
2222,46.0,96.0
2223,46.0,79.0
2224,46.0,83.0
2225,46.0,90.0
2226,46.0,91.0
2227,46.0,73.0
2228,46.0,72.0
2229,46.0,94.0
2230,46.0,245.0
2231,46.0,97.0
2232,46.0,109.0
2233,46.0,99.0
2234,46.0,92.0
2235,46.0,83.0
2236,46.0,80.0
2237,46.0,82.0
2238,46.0,84.0
2239,46.0,82.0
2240,46.0,89.0
2241,46.0,93.0
2242,46.0,85.0
2243,46.0,98.0
2244,46.0,95.0
2245,46.0,254.0
2246,46.0,88.0
2247,46.0,111.0
2248,46.0,96.0
2249,46.0,86.0
2250,46.0,78.0
2251,46.0,75.0
2252,46.0,78.0
2253,46.0,80.0
2254,46.0,87.0
2255,46.0,97.0
2256,46.0,92.0
2257,46.0,94.0
2258,46.0,94.0
2259,46.0,85.0
2260,46.0,91.0
2261,46.0,89.0
2262,46.0,87.0
2263,46.0,91.0
2264,46.0,89.0
2265,46.0,84.0
2266,46.0,77.0
2267,46.0,82.0
2268,46.0,86.0
2269,46.0,91.0
2270,46.0,91.0
2271,46.0,85.0
2272,46.0,74.0
2273,46.0,70.0
2274,46.0,83.0
2275,46.0,100.0
2276,46.0,91.0
2277,46.0,84.0
2278,46.0,74.0
2279,46.0,89.0
2280,46.0,86.0
2281,46.0,74.0
2282,46.0,88.0
2283,46.0,86.0
2284,46.0,97.0
2285,46.0,82.0
2286,46.0,72.0
2287,46.0,73.0
2288,46.0,76.0
2289,46.0,87.0
2290,46.0,88.0
2291,46.0,74.0
2292,46.0,80.0
2293,46.0,74.0
2294,46.0,77.0
2295,46.0,79.0
2296,46.0,73.0
2297,46.0,72.0
2298,46.0,85.0
2299,46.0,96.0
2300,46.0,89.0
2301,46.0,73.0
2302,46.0,78.0
2303,46.0,92.0
2304,46.0,88.0
2305,46.0,99.0
2306,46.0,103.0
2307,46.0,97.0
2308,46.0,95.0
2309,46.0,101.0
2310,46.0,95.0
2311,46.0,100.0
2312,46.0,115.0
2313,46.0,85.0
2314,46.0,94.0
2315,46.0,97.0
2316,46.0,86.0
2317,46.0,68.0
2318,46.0,78.0
2319,46.0,90.0
2320,46.0,91.0
2321,46.0,106.0
2322,46.0,98.0
2323,46.0,95.0
2324,46.0,88.0
2325,46.0,93.0
2326,46.0,84.0
2327,46.0,77.0
2328,46.0,77.0
2329,46.0,63.0
2330,46.0,63.0
2331,46.0,66.0
2332,46.0,67.0
2333,46.0,79.0
2334,46.0,78.0
2335,46.0,86.0
2336,46.0,80.0
2337,46.0,79.0
2338,46.0,80.0
2339,46.0,83.0
2340,46.0,85.0
2341,46.0,69.0
2342,46.0,78.0
2343,46.0,66.0
2344,46.0,64.0
2345,46.0,71.0
2346,46.0,77.0
2347,46.0,88.0
2348,46.0,72.0
2349,46.0,77.0
2350,46.0,75.0
2351,46.0,74.0
2352,46.0,75.0
2353,46.0,68.0
2354,46.0,73.0
2355,46.0,71.0
2356,46.0,74.0
2357,46.0,77.0
2358,46.0,73.0
2359,46.0,85.0
2360,46.0,87.0
2361,46.0,74.0
2362,46.0,86.0
2363,46.0,83.0
2364,46.0,84.0
2365,46.0,97.0
2366,46.0,95.0
2367,46.0,80.0
2368,46.0,75.0
2369,46.0,100.0
2370,46.0,97.0
2371,46.0,75.0
2372,46.0,81.0
2373,46.0,83.0
2374,46.0,79.0
2375,46.0,89.0
2376,46.0,78.0
2377,46.0,90.0
2378,46.0,80.0
2379,46.0,89.0
2380,46.0,73.0
2381,46.0,78.0
2382,46.0,90.0
2383,46.0,82.0
2384,46.0,95.0
2385,46.0,85.0
2386,46.0,82.0
2387,46.0,83.0
2388,46.0,97.0
2389,46.0,94.0
2390,46.0,98.0
2391,46.0,82.0
2392,46.0,87.0
2393,46.0,70.0
2394,46.0,74.0
2395,46.0,68.0
2396,46.0,75.0
2397,46.0,72.0
2398,46.0,82.0
2399,46.0,67.0
2400,46.0,75.0
2401,46.0,82.0
2402,46.0,80.0
2403,46.0,95.0
2404,46.0,74.0
2405,46.0,94.0
2406,46.0,81.0
2407,46.0,70.0
2408,46.0,71.0
2409,46.0,65.0
2410,46.0,75.0
2411,46.0,81.0
2412,46.0,72.0
2413,46.0,77.0
2414,46.0,65.0
2415,46.0,76.0
2416,46.0,71.0
2417,46.0,78.0
2418,46.0,85.0
2419,46.0,88.0
2420,46.0,66.0
2421,46.0,85.0
2422,46.0,77.0
2423,46.0,86.0
2424,46.0,86.0
2425,46.0,81.0
2426,46.0,90.0
2427,46.0,80.0
2428,46.0,74.0
2429,46.0,74.0
2430,46.0,70.0
2431,46.0,79.0
2432,46.0,67.0
2433,46.0,67.0
2434,46.0,78.0
2435,46.0,80.0
2436,46.0,75.0
2437,46.0,65.0
2438,46.0,56.0
2439,46.0,78.0
2440,46.0,68.0
2441,46.0,78.0
2442,46.0,65.0
2443,46.0,66.0
2444,46.0,85.0
2445,46.0,80.0
2446,46.0,93.0
2447,46.0,86.0
2448,46.0,79.0
2449,46.0,73.0
2450,46.0,83.0
2451,46.0,75.0
2452,46.0,80.0
2453,46.0,87.0
2454,46.0,91.0
2455,46.0,78.0
2456,46.0,78.0
2457,46.0,80.0
2458,46.0,91.0
2459,46.0,76.0
2460,46.0,67.0
2461,46.0,79.0
2462,46.0,80.0
2463,46.0,69.0
2464,46.0,77.0
2465,46.0,77.0
2466,46.0,76.0
2467,46.0,83.0
2468,46.0,95.0
2469,46.0,73.0
2470,46.0,78.0
2471,46.0,79.0
2472,46.0,68.0
2473,46.0,85.0
2474,46.0,88.0
2475,46.0,89.0
2476,46.0,72.0
2477,46.0,80.0
2478,46.0,83.0
2479,46.0,74.0
2480,46.0,83.0
2481,46.0,69.0
2482,46.0,72.0
2483,46.0,78.0
2484,46.0,77.0
2485,46.0,89.0
2486,46.0,74.0
2487,46.0,86.0
2488,46.0,76.0
2489,46.0,74.0
2490,46.0,91.0
2491,46.0,82.0
2492,46.0,90.0
2493,46.0,82.0
2494,46.0,83.0
2495,46.0,76.0
2496,46.0,69.0
2497,46.0,80.0
2498,46.0,79.0
2499,46.0,87.0
2500,46.0,97.0
2501,46.0,79.0
2502,46.0,76.0
2503,46.0,81.0
2504,46.0,73.0
2505,46.0,77.0
2506,46.0,83.0
2507,46.0,64.0
2508,46.0,70.0
2509,46.0,78.0
2510,46.0,85.0
2511,46.0,81.0
2512,46.0,71.0
2513,46.0,100.0
2514,46.0,93.0
2515,46.0,82.0
2516,46.0,86.0
2517,46.0,102.0
2518,46.0,81.0
2519,46.0,95.0
2520,46.0,87.0
2521,46.0,82.0
2522,46.0,96.0
2523,46.0,83.0
2524,46.0,81.0
2525,46.0,95.0
2526,46.0,82.0
2527,46.0,80.0
2528,46.0,102.0
2529,46.0,82.0
2530,46.0,71.0
2531,46.0,91.0
2532,46.0,90.0
2533,46.0,90.0
2534,46.0,79.0
2535,46.0,71.0
2536,46.0,81.0
2537,46.0,81.0
2538,46.0,83.0
2539,46.0,68.0
2540,46.0,69.0
2541,46.0,74.0
2542,46.0,85.0
2543,46.0,84.0
2544,46.0,84.0
2545,46.0,77.0
2546,46.0,86.0
2547,46.0,76.0
2548,46.0,81.0
2549,46.0,82.0
2550,46.0,88.0
2551,46.0,80.0
2552,46.0,71.0
2553,46.0,87.0
2554,46.0,89.0
2555,46.0,103.0
2556,46.0,91.0
2557,46.0,89.0
2558,46.0,78.0
2559,46.0,84.0
2560,46.0,88.0
2561,46.0,95.0
2562,46.0,95.0
2563,46.0,83.0
2564,46.0,88.0
2565,46.0,89.0
2566,46.0,87.0
2567,46.0,80.0
2568,46.0,96.0
2569,46.0,80.0
2570,46.0,86.0
2571,46.0,98.0
2572,46.0,92.0
2573,46.0,72.0
2574,46.0,78.0
2575,46.0,70.0
2576,46.0,87.0
2577,46.0,76.0
2578,46.0,75.0
2579,46.0,79.0
2580,46.0,69.0
2581,46.0,86.0
2582,46.0,92.0
2583,46.0,76.0
2584,46.0,76.0
2585,46.0,87.0
2586,46.0,83.0
2587,46.0,85.0
2588,46.0,92.0
2589,46.0,96.0
2590,46.0,86.0
2591,46.0,86.0
2592,46.0,97.0
2593,46.0,81.0
2594,46.0,78.0
2595,46.0,107.0
2596,46.0,117.0
2597,46.0,84.0
2598,46.0,73.0
2599,46.0,69.0
2600,46.0,74.0
2601,46.0,87.0
2602,46.0,83.0
2603,46.0,76.0
2604,46.0,76.0
2605,46.0,84.0
2606,46.0,93.0
2607,46.0,88.0
2608,46.0,85.0
2609,46.0,88.0
2610,46.0,83.0
2611,46.0,76.0
2612,46.0,60.0
2613,46.0,79.0
2614,46.0,82.0
2615,46.0,83.0
2616,46.0,89.0
2617,46.0,86.0
2618,46.0,85.0
2619,46.0,95.0
2620,46.0,85.0
2621,46.0,87.0
2622,46.0,87.0
2623,46.0,80.0
2624,46.0,81.0
2625,46.0,72.0
